<<<<<<< HEAD
"","dfn_seed","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_p32","dfn_volume","backbone_volume","backbone_p32","final_gypsum","final_calcite","Pe","Da_1_gypsum","Da_2_gypsum","Da_1_calcite","Da_2_calcite","tau","calcite_flush_2_nondim","gypsum_flush_2_nondim","calcite_flush_3_nondim","gypsum_flush_3_nondim","calcite_flush_4_nondim","gypsum_flush_4_nondim","calcite_flush_5_nondim","gypsum_flush_5_nondim","calcite_flush_6_nondim","gypsum_flush_6_nondim","calcite_flush_7_nondim","gypsum_flush_7_nondim","calcite_flush_8_nondim","gypsum_flush_8_nondim","calcite_flush_9_nondim","gypsum_flush_9_nondim","calcite_flush_10_nondim","gypsum_flush_10_nondim","calcite_flush_11_nondim","gypsum_flush_11_nondim","calcite_flush_12_nondim","gypsum_flush_12_nondim"
"399",NA,0.419446129726095,0.0654419696659913,0.755555555555556,0.02471069145724,0.275554683096755,0.619109794780689,0.858583196988895,0,1,1,NA,0,0.0398609058878364,0.639011524831325,0.364809091286721,0.519252249484355,0.482570953271842,0.662936634218915,0.000238429473147371,0.000922480608053708,0.379482033312979,0.00484064274280137,0.00373548339345693,0.0299066803567104,0.00145566887647765,0.337917880509173,0.000559758154798062,0.244955115116457,0,0.114028888995253,0,0.0693145921556228,0,0.0401168935643735,0,0.0398609058023482,0,0.0398609057013069,0,0.0398609055582399,0
"567",NA,0.819889759413749,0.220300670794044,0.933333333333333,0.839525262933769,0.862989266147672,0.21631058470963,0.52954277086616,0,1,1,NA,0,0.00424686303181603,0.81439696352493,0.425312677506805,0.816239212899002,0.417624842855235,0.829502968049009,8.27223444173965e-08,NA,NA,0,0,0.0384879892413982,0.00123741147304732,0.234420980304024,0.000758928609455741,0.263286821811567,0,0.1225649371905,0,0.0745052083656789,0,0.0431177882010203,0,0.0428309287766508,0,0.0427210245301314,0,0.0425809452601757,0
"5",NA,0.189303702732849,0.964963048374941,0.866666666666667,0.0532526922957772,0.308803136010658,0.282651849411074,0.191677648981877,0,1,1,NA,0.00109820016003215,0.0158224579454428,0.107597941777075,0.530187021709878,0.040612134871476,0.660771695922018,0.135281033251133,0.0231758959234329,0.00308180797723911,0.348260688190091,0.00936334265958703,0.00341786398329871,0.0435120519889993,0.00134133659594628,0.212227181499516,0.00109820016003215,0.0971800538632507,0.00109820016003215,0.0452403726077382,0.00109820016003215,0.0275023868426096,0.00109820016003215,0.0159214718821429,0.00109820016003215,0.0158224578578142,0.00109820016003215,0.0158224577542433,0.00109820016003215,0.0158224576075943,0.00109820016003215
"396",NA,0.182675372788014,0.291860924891714,0.622222222222222,0.828515639319289,0.0540337724498178,0.319003053331835,0.176425176540554,0,1,1,NA,0.0196673084802736,0.0151081111111818,0.400834494132609,0.825704617666725,0.771940639574093,0.564018115138078,0.428394303761966,0.0264413470136864,0.00529738155864148,0.427590786475063,0.00827294994448453,0.00786326268811972,0.0481227767145569,0.0203020386848693,0.202645622441431,0.0196673084802736,0.0927926025281593,0.0196673084802736,0.0431978759713777,0.0196673084802736,0.026260718630134,0.0196673084802736,0.0152026547975348,0.0196673084802736,0.0151081110234896,0.0196673084802736,0.0151081109198435,0.0196673084802736,0.0151081107730881,0.0196673084802736
"566",NA,0.274834910357625,0.404452895636199,0.222222222222222,0.504753313179424,0.804827302091838,0.149109919966925,0.469873520897964,0,1,1,NA,0,0.0581372423361006,0.434070813292712,0.614046877415192,0.55869381591645,0.740091655355186,0.692731468385166,0.00422987219495217,0.00466042989815639,0.528620843123684,0.00664553546269583,0.00520762676913967,0.0586910706259386,0.00208725098802824,0.296805626802919,0.00136887184850112,0.357073495486668,0,0.166228946562356,0,0.101053385007232,0,0.0585010543660177,0,0.0581372422522396,0,0.0581372421531217,0,0.058137242012778,0
"696",NA,0.460087980292997,0.702777528164603,0.422222222222222,0.117513330750582,0.00152169899262937,0.188670846001975,0.874566640460953,0,1,1,NA,0,0.0496939180786882,0.406158159214343,0.358297543717776,0.214121629619831,0.338636678863491,0.157394848370529,0.000106254430046536,0.000765303435627406,0.472796751973829,0.00512499052799768,0.00465578206536207,0.0332535857697365,0.0018215874971012,0.382641717137169,0.000872324072555718,0.305522637323175,0,0.142226343173243,0,0.0864543975385168,0,0.0500395247992515,0,0.0497113060950611,0,0.049693917894069,0,0.0496939177524672,0
"32",NA,0.0414938928870108,0.668727850506167,0.711111111111111,0.700156086145251,0.0147796733446209,0.0476586371328296,0.496986805080389,0,1,1,NA,0.0050093847641235,0.00145503401578527,0.148537496814566,0.871917477281986,0.505677605420585,0.653404928459799,0.183791796008819,0.438156017125358,0.00570084336312145,0.394188127069885,0.00949153047958526,0.00875001374468647,0.0281595332008287,0.0050093847641235,0.019516422114743,0.0050093847641235,0.00893668204624275,0.0050093847641235,0.00416030667611316,0.0050093847641235,0.0025291207301181,0.0050093847641235,0.0014641392712573,0.0050093847641235,0.00145503392687746,0.0050093847641235,0.00145503382179454,0.0050093847641235,0.00145503367300476,0.0050093847641235
"544",NA,0.659103163352948,0.72331216046146,0.266666666666667,0.0463375128788655,0.556641047158803,0.442994038873829,0.513409980980784,0,1,1,NA,0,0.0523050421836574,0.531100355316581,0.18935612876466,0.16954838062059,0.385113675598677,0.390652709816721,2.02982923451003e-06,0.000136523621634915,0.516400455562279,0.000305761511015595,0.00510031160796454,0.00406207450003235,0.0020582476489199,0.0229197486696239,0.001996109215403,0.0420584430474577,0.00178306316028767,0.039171262333876,0.00149900175656697,0.047633258652811,0.000930878939826362,0.0551553291144022,0,0.0549250459379845,0,0.0547847270906345,0,0.0546404680037492,0
"125",NA,0.560938081145687,0.413412873108876,0.911111111111111,0.449857697125966,0.446436560590804,0.935296855906631,0.790158700666507,0,1,1,NA,0,0.0550210468940934,0.572254967401599,0.442665272274853,0.528077806713545,0.449997208196087,0.528741809804611,1.42996910298057e-05,0.002873479739329,0.335813722595553,0.00701980261159644,0.00329895155428288,0.031668725269646,0.0012849370369302,0.355034537178607,0.000707662209048079,0.340190777601417,0,0.158364941990187,0,0.0962671631824668,0,0.0557238131739148,0,0.0553575579080188,0,0.0552253700946061,0,0.055064065353095,0
"559",NA,0.204436308365493,0.931493031336752,0.644444444444444,0.314607808082592,0.254310738045864,0.896682549640352,0.386766847601024,0,1,1,NA,0.00138089839100608,0.0215307535906521,0.139306692793437,0.613181977505156,0.181347799764849,0.621476332752256,0.13134906225276,0.0171530131915258,0.00446370649430261,0.410413580400852,0.00637474776285814,0.00404020341966147,0.049053696191866,0.00170095465984595,0.288792750523364,0.00138089839100608,0.132239870955571,0.00138089839100608,0.0615618205312142,0.00138089839100608,0.0374244707801709,0.00138089839100608,0.0216654889855644,0.00138089839100608,0.0215307535035318,0.00138089839100608,0.0215307534005616,0.00138089839100608,0.0215307532547632,0.00138089839100608
"81",NA,0.399468864159983,0.368794102628068,0.844444444444444,0.474062193191043,0.386157475742287,0.277763672607581,0.272331762092566,0,1,1,NA,0,0.0867018343101541,0.49365589914835,0.555320396875202,0.563821196268093,0.5396998558728,0.528971403346667,0.000354730203320319,0.00192729812169299,0.354520488391139,0.00928882374362118,0.00347740097330075,0.0416822365091092,0.00138017440018679,0.230913434362724,0.00114669710189976,0.53259882941359,0,0.247936651041473,0,0.15071896851548,0,0.0872443982726916,0,0.0867018342288365,0,0.0867018341327246,0,0.0867018339966371,0
"580",NA,0.0401179307841474,0.064077978286403,0.577777777777778,0.217594272564051,0.29883585165404,0.927480180127326,0.618302122413706,0,1,1,NA,0.00204814427822584,0.000942513197913618,0.412249787448857,0.679872468848974,0.610352258674942,0.749833761755651,0.674060928358284,0.450311027539417,0.00590180631131939,0.429191212823562,0.0085083579456163,0.00424532385339863,0.0182406262677947,0.00204814427822584,0.0126419624693592,0.00204814427822584,0.00578882719649144,0.00204814427822584,0.00269488120439467,0.00204814427822584,0.00163826382803421,0.00204814427822584,0.000948411192914848,0.00204814427822584,0.000942513108960174,0.00204814427822584,0.000942513003823319,0.00204814427822584,0.000942512854957167,0.00204814427822584
"87",NA,0.576607645473804,0.30842245286824,0.133333333333333,0.215398653735351,0.67615886453827,0.353887414659377,0.11351341846117,0,1,1,NA,0,0.068264546265506,0.671397043267249,0.294508427890364,0.475674862458649,0.470581666572158,0.693697670651432,1.04710541116185e-05,0.000473842695472088,0.553705198748581,0.00817464748979586,0.00544658213982654,0.0432053005411692,0.00212424499860484,0.245305691990352,0.00146313217984685,0.422470463972647,0,0.196667068971006,0,0.119549644606175,0,0.0691999756941395,0,0.0687552290370577,0,0.0686261829173689,0,0.0684544870442961,0
"334",NA,0.616661188379579,0.384243043793197,0.733333333333333,0.138113099571079,0.95628654690774,0.582695871539565,0.210800647489767,0,1,1,NA,0,0.0374347698042817,0.625136790773442,0.279095577527287,0.397999869546329,0.5865866933736,0.771937466054858,4.72114521944287e-06,0.000169321753754465,0.385743390256328,0.000465182251770779,0.00380921456220654,0.0200953718794404,0.00150191549065468,0.127031670169185,0.00115993877355965,0.235737768935419,9.86190917797178e-11,0.109797402496574,0,0.0667440152529424,0,0.0386243107107418,0,0.0383658453984178,0,0.038259284363749,0,0.0381272098901153,0
"573",NA,0.116878791530649,0.594755618768147,0.777777777777778,0.043581790721504,0.280639500212041,0.176179285983425,0.343138766907033,0,1,1,NA,0.00135620063752853,0.00368747808226061,0.224406954691127,0.57061946127215,0.238573956570516,0.698300121787388,0.346035965257886,0.097847641706733,0.00314804679533547,0.37314590394578,0.00811471762953778,0.00366775758835161,0.0434412019351155,0.00141035778249075,0.0494602724139209,0.00135620063752853,0.0226481443642724,0.00135620063752853,0.0105434237810636,0.00135620063752853,0.00640952545864135,0.00135620063752853,0.00371055355973728,0.00135620063752853,0.00368747799355157,0.00135620063752853,0.00368747788870358,0.00135620063752853,0.00368747774024645,0.00135620063752853
"373",NA,0.416713334358718,0.167973285995194,0.533333333333333,0.89869084092953,0.25319670213789,0.766247584406128,0.929124840142819,0,1,1,NA,0,0.226720260904785,0.602601515751401,0.695781203447028,0.872576066607431,0.466000090882946,0.591221814132574,0.000251745870589653,0.0046240894554621,0.441707748534472,0.0068165573850462,0.00454332079717708,0.033274829019114,0.00248632504975501,0.333436653619914,0.00227921311557609,0.800284402160592,0.00107633271733436,0.60397397000725,7.45095778903368e-05,0.394108480196533,0,0.228144028052807,0,0.226720260835934,0,0.226720260754558,0,0.226720260639334,0
"643",NA,0.00291922075323203,0.942373624541164,0.533333333333333,0.0171996750456348,0.377936621210966,0.70272022981206,0.012364564355195,0,1,1,NA,0.00175508968196238,0.00039730500409454,0.0150211762877282,0.624272131703802,0.0360792586793302,0.801988130017479,0.179492806112152,0.943599064704374,0.0050625083601793,0.441503808322586,0.0084079237971154,0.00434574598115064,0.00768911470953998,0.00175508968196238,0.0053290659077987,0.00175508968196238,0.00244020954586693,0.00175508968196238,0.00113599433238436,0.00175508968196238,0.00069059016171683,0.00175508968196238,0.000399791187072891,0.00175508968196238,0.000397304915092552,0.00175508968196238,0.000397304809898322,0.00175508968196238,0.00039730466095093,0.00175508968196238
"735",NA,0.322866500932659,0.228339117803643,0.4,0.755685377160678,0.310656089928579,0.542581847960873,0.525023705377878,0,1,1,NA,0.00177163022423006,0.229158800567702,0.525931366325481,0.694018834768138,0.772568664242835,0.544440478821617,0.580249788839359,0.00162739025029382,0.00585497341693066,0.478880670500341,0.00849372330822909,0.00515771935640023,0.0401752855136177,0.00471735323091283,0.272247494352211,0.00454202329875083,0.702454101400487,0.00339118807158473,0.650088516249553,0.00180596252819547,0.398320793945762,0.00177163022423006,0.230592833873016,0.00177163022423006,0.229158800499068,0.00177163022423006,0.229158800417948,0.00177163022423006,0.229158800303087,0.00177163022423006
"709",NA,0.249738307965028,0.289703046632083,0.933333333333333,0.811313586913417,0.610245178837403,0.0878764848134909,0.645743687989068,0,1,1,NA,0.00384902721876288,0.0554122227039091,0.432221691919415,0.786840130462826,0.765062841895442,0.728509568854032,0.675817892131077,0.00696754262237534,0.00599003178877722,0.329578070488134,0.00850028257656636,0.00327587406790399,0.0513467401627301,0.00551119349972578,0.327811127080434,0.00502293326356686,0.340336680189129,0.00384902721876288,0.158437432460491,0.00384902721876288,0.0963167919499336,0.00384902721876288,0.0557589820650492,0.00384902721876288,0.0554122226198055,0.00384902721876288,0.0554122225204008,0.00384902721876288,0.055412222379651,0.00384902721876288
"478",NA,0.217006433457753,0.608892946612355,0.0222222222222222,0.851837763211109,0.389318492892246,0.117975148617497,0.155342058543558,0,1,1,NA,0.00292262896889108,0.0298033701127161,0.339212936120454,0.756320170016511,0.609458872316052,0.59956769426294,0.385602083986144,0.0133590551689997,0.00583241896086918,0.607932602054954,0.00861566441524011,0.00785300219216589,0.0505465355263439,0.00317138828082835,0.328900834238121,0.00296589234660568,0.183049506644619,0.00292262896889108,0.0852153045390142,0.00292262896889108,0.0518038233254549,0.00292262896889108,0.0299898740115332,0.00292262896889108,0.0298033700263323,0.00292262896889108,0.0298033699242327,0.00292262896889108,0.029803369779667,0.00292262896889108
"66",NA,0.062116759923874,0.385262067209865,0.933333333333333,0.247901765327615,0.172701330141036,0.81607145205192,0.764174845064674,0,1,1,NA,0.00146945892317592,0.00168236452127266,0.275300820243557,0.690924810299805,0.448871649195367,0.70390863093459,0.424588072944459,0.290746710306621,0.00450817092149942,0.329559431403453,0.00791151173355998,0.00324399295922282,0.0325591010785449,0.00146945892317592,0.0225656141312302,0.00146945892317592,0.0103329247143291,0.00146945892317592,0.00481030156729295,0.00146945892317592,0.00292426360589174,0.00146945892317592,0.00169289236899584,0.00146945892317592,0.00168236443238509,0.00146945892317592,0.0016823643273261,0.00146945892317592,0.00168236417857019,0.00146945892317592
"574",NA,0.25666899696442,0.840406149248139,0.155555555555556,0.891286514218291,0.819523853448642,0.582565463965945,0.182177744806025,0,1,1,NA,0.0121290900320222,0.0627621012413974,0.242992741252406,0.76847702701058,0.501307580110984,0.75024419343484,0.436375805034713,0.00607045434843178,0.00323827262997581,0.548156618340839,0.00947843822409002,0.03102213962081,0.0652556495194824,0.0128836945364494,0.316062790669888,0.0126596483217036,0.385478945620208,0.0121290900320222,0.179452577303973,0.0121290900320222,0.109092253543455,0.0121290900320222,0.0631548547828253,0.0121290900320222,0.0627621011579483,0.0121290900320222,0.062762101059317,0.0121290900320222,0.0627621009196624,0.0121290900320222
"787",NA,0.342453172083918,0.627341245860494,0.711111111111111,0.912451371080753,0.194482016515395,0.558376999271326,0.137489229076832,0,1,1,NA,0.00544733475689522,0.364314730723906,0.352307945297559,0.757632884362377,0.627761923293795,0.505878479724986,0.288263875244386,0.00110236913660626,0.0017898599544004,0.396567375326974,0.00529138359681003,0.0039781154204398,0.0534464063733009,0.00705904056556223,0.289707295915504,0.00701902553578994,0.818055816360131,0.00601968820754863,0.72054790477082,0.00820291298271069,0.633247042868151,0.00544733475689522,0.366594544838639,0.00544733475689522,0.364314730667306,0.00544733475689522,0.364314730600409,0.00544733475689522,0.364314730505688,0.00544733475689522
"639",NA,0.392639669751336,0.619476164577346,0.0222222222222222,0.636372380129319,0.525340758679216,0.0869512715874971,0.986510351309044,0,1,1,NA,0,0.0616105482144982,0.443246406506315,0.55802785880635,0.502738062562219,0.524630342972081,0.439410506601192,0.000406331094378336,0.00600863761900696,0.584541250152035,0.008912783095972,0.00575871648196543,0.0369247709243201,0.00228248193110293,0.203294248550534,0.00177619911729194,0.378479777206981,0,0.176188948179257,0,0.107102433516542,0,0.061996095550101,0,0.0616105481309465,0,0.0616105480321941,0,0.0616105478923679,0
"374",NA,0.447131597709636,0.204437570819751,0.533333333333333,0.928811683914986,0.262194040732226,0.433466867878014,0.152492274392109,0,1,1,NA,0,0.144816568605876,0.605781414937254,0.687590115627927,0.866740967826996,0.44780722300044,0.573216908154622,0.000137482663338412,0.000783410160968619,0.441854916445795,0.00371160668737789,0.0043921026459222,0.0513079102076745,0.00204382073580009,0.293369677593326,0.00156523252598802,0.533830030780277,0.000572663038445563,0.414143132109262,0,0.251775953798773,0,0.145746281625041,0,0.144823462441943,0,0.144816568439737,0,0.144816568312309,0
"60",NA,0.716337419302867,0.714131696454751,0.977777777777778,0.624283810529633,0.691042752991493,0.998995716633073,0.0738752337309982,0,1,1,NA,0,0.021142337686841,0.537507941172797,0.410862042520235,0.445301666151038,0.430426546093052,0.455660588088034,6.50186221695118e-07,0,0,0.0019311633734608,0.00312147024775075,0.0261499113444288,0.00120835532366523,0.16283662511163,0.000776158735426517,0.180326729417234,0,0.0839415368553607,0,0.0510219035387811,0,0.0295284403483728,0,0.0293273983618299,0,0.0292230347664652,0,0.0290842454061585,0
"305",NA,0.0550465985162235,0.380381028977941,0.244444444444444,0.571190469721165,0.261166797006306,0.275263444630549,0.426542963451659,0,1,1,NA,0.00647970583663907,0.00141013638656005,0.306515987129346,0.785513448457385,0.602982055144676,0.702419782826947,0.466676905565902,0.334639982242932,0.00375079270168725,0.523597516862197,0.00800611555580847,0.0159922154502366,0.0272906213629677,0.00647970583663907,0.0189142086445391,0.00647970583663907,0.00866092501360967,0.00647970583663907,0.00403193310143645,0.00647970583663907,0.00245108026524763,0.00647970583663907,0.00141896068097366,0.00647970583663907,0.00141013629764824,0.00647970583663907,0.0014101361925606,0.00647970583663907,0.00141013604376412,0.00647970583663907
"222",NA,0.421634663887669,0.119418993243839,0.955555555555555,0.974219667163542,0.12395694250532,0.591002268985913,0.696017970823208,0,1,1,NA,0,0.606570843046623,0.610783667325432,0.738408606930636,0.934514318383705,0.434092022212817,0.563309370771061,0.000228274898876481,0.0029770905282911,0.323982353317624,0.00683898699534291,0.00321535677851824,0.0321676168995484,0.00526968038225451,0.376025567597911,0.00503910750023615,0.65313654709072,0.00466629379581854,0.725456899568897,0.00396215021004986,0.8463118336847,0.00128731761880363,0.610374152613371,0,0.606570843011593,0,0.60657084297019,0,0.606570842911566,0
"694",NA,0.65253004943905,0.218036986528167,0.733333333333333,0.106956820095124,0.7639692246496,0.900339221718199,0.248894781454923,0,1,1,NA,0,0.0361463135411545,0.718520418772258,0.243581191331201,0.474314675634021,0.492463497777394,0.78705168046914,2.31332018775522e-06,0.000118485521934396,0.385744505534394,0.000329140986969874,0.00380964656593607,0.0103796926495521,0.00152214675408752,0.0634366668886016,0.00135038177113216,0.11734732743671,0.000761473250038727,0.109437175522429,0,0.0666905872704353,0,0.0385931376231294,0,0.0383334463521517,0,0.0382321071644866,0,0.0380481243045161,0
"318",NA,0.393565387114151,0.961512538083912,0.533333333333333,0.326379773453963,0.531562788365197,0.727689734451223,0.498330587671411,0,1,1,NA,0,0.097925763293347,0.248299410876448,0.488967816884395,0.17044248897999,0.581982593619915,0.235932248430177,0.000398919154319529,0.00592653433827513,0.441443409044814,0.00857244024878544,0.00434020739176398,0.0370401049435771,0.00171986496899352,0.206181663120925,0.00147405862455563,0.601525249429787,0,0.280023787272355,0,0.170225278735881,0,0.0985385645272295,0,0.0979257632130287,0,0.097925763118098,0,0.097925762983683,0
"119",NA,0.301797849656013,0.576210505861808,0.444444444444444,0.0839391214530291,0.410880521433175,0.107378764401715,0.772194361784103,0,1,1,NA,0,0.0566677843835358,0.361269905696783,0.450026378198358,0.267622457536011,0.598116417341531,0.41484918169552,0.00247431971815348,0.00291434894401077,0.466483934241709,0.00543108715804082,0.00459416437482794,0.0476012885880674,0.00178556712421994,0.283986477723137,0.00118844700356515,0.348051698724076,0,0.162027397984778,0,0.0984991926432993,0,0.0570224008174098,0,0.0566677842995439,0,0.0566677842002714,0,0.0566677840597087,0
"455",NA,0.379737790989122,0.176613017939564,0.377777777777778,0.366865600941321,0.865300527970271,0.474082224076692,0.189690870984512,0,1,1,NA,0,0.0637317686909938,0.584630261055062,0.504626122407536,0.618723388648916,0.701452949545238,0.856867252001973,0.000525182268582111,0.00461989393333781,0.485063156372945,0.00654357569588169,0.00477601653182315,0.0564169245868934,0.00185869267985999,0.312725703344593,0.00123257653858348,0.391487954528675,0,0.182245034778211,0,0.110784346446038,0,0.0641305902319496,0,0.063731768607631,0,0.0637317685091018,0,0.0637317683695917,0
"15",NA,0.701442755991478,0.964288213143995,0.555555555555556,0.368570864598264,0.895709421158724,0.357089694535,0.535539679712004,0,1,1,NA,0,0.0502433492940927,0.436371104418992,0.30531305969607,0.188688179604697,0.496837416234699,0.395392843535447,8.7441698432119e-07,0,0,0.0016876522049213,0.00429746197338409,0.0263701314616255,0.00168757329529431,0.359561262429517,0.000649741484457273,0.334848028371955,0,0.155877618470159,0,0.0947549547141149,0,0.0548482354120327,0,0.0544940623526022,0,0.0543325352459148,0,0.0542091897124617,0
